strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,DJT,2024-05-21,48.18,47.84,0.34,2024-05-21,47.84,same_day_stop_loss_red_candle,1037,49962.66,-352.58,-0.007057,-1.0,-17.5588,0.6176,0,97.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:48.1800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=47.84000015258789; decision_date=2024-05-20 00:00:00; filter_close=48.3800; filter_ma50=43.3610; filter_avg_value_10=218.38; filter_adr20=10.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,REAL,2025-11-05,11.87,11.16,0.71,2025-11-06,11.16,stop_loss,4383,52026.21,-3111.93,-0.059815,-1.0,-1.6338,0.493,1,94.0,entry=rsi2_next_open; setup_rsi2=2.45; raw_entry=open:11.8700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=11.15999984741211; decision_date=2025-11-04 00:00:00; filter_close=11.1900; filter_ma50=10.2635; filter_avg_value_10=36.75; filter_adr20=5.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,INTC,2025-11-05,37.42,36.63,0.79,2025-11-06,38.34,hold_1d_open,1388,51938.96,1276.96,0.024586,1.1646,-0.7848,3.0633,1,93.0,entry=rsi2_next_open; setup_rsi2=2.94; raw_entry=open:37.4200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=36.630001068115234; decision_date=2025-11-04 00:00:00; filter_close=37.0300; filter_ma50=32.5610; filter_avg_value_10=4841.01; filter_adr20=4.84; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,CLSK,2025-11-05,16.31,16.03,0.28,2025-11-06,16.03,stop_loss,3188,51996.28,-892.64,-0.017167,-1.0,-3.4286,2.275,1,92.0,entry=rsi2_next_open; setup_rsi2=3.48; raw_entry=open:16.3100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=16.030000686645508; decision_date=2025-11-04 00:00:00; filter_close=16.2200; filter_ma50=14.9560; filter_avg_value_10=475.76; filter_adr20=10.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,TAC,2025-11-05,16.8079,16.489,0.3188,2025-11-06,13.7591,stop_loss,3096,52037.12,-9438.86,-0.181387,-9.5625,-10.4687,0.5937,1,92.0,entry=rsi2_next_open; setup_rsi2=4.94; raw_entry=open:16.8079; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=16.48903289451104; decision_date=2025-11-04 00:00:00; filter_close=16.6186; filter_ma50=14.5692; filter_avg_value_10=29.53; filter_adr20=3.90; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,HBM,2025-11-05,15.1553,14.8454,0.3099,2025-11-06,15.7451,hold_1d_open,3434,52043.24,2025.43,0.038918,1.9032,-0.3548,2.871,1,90.0,entry=rsi2_next_open; setup_rsi2=4.87; raw_entry=open:15.1553; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=14.845379829406738; decision_date=2025-11-04 00:00:00; filter_close=14.8454; filter_ma50=14.6946; filter_avg_value_10=101.43; filter_adr20=4.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,BETR,2025-11-06,61.92,60.51,1.41,2025-11-06,60.51,same_day_stop_loss_red_candle,832,51517.44,-1173.12,-0.022771,-1.0,-2.156,1.5106,0,99.0,entry=rsi2_next_open; setup_rsi2=2.67; raw_entry=open:61.9200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=60.5099983215332; decision_date=2025-11-05 00:00:00; filter_close=61.2200; filter_ma50=51.0243; filter_avg_value_10=54.37; filter_adr20=15.97; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,TMQ,2025-11-06,4.13,3.88,0.25,2025-11-06,3.88,same_day_stop_loss_red_candle,12470,51501.1,-3117.5,-0.060533,-1.0,-1.0,0.0,0,97.0,entry=rsi2_next_open; setup_rsi2=2.86; raw_entry=open:4.1300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=3.880000114440918; decision_date=2025-11-05 00:00:00; filter_close=4.0000; filter_ma50=3.6862; filter_avg_value_10=42.09; filter_adr20=15.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,AVAV,2025-11-06,350.81,345.8,5.01,2025-11-06,345.8,same_day_stop_loss_red_candle,146,51218.26,-731.46,-0.014281,-1.0,-5.2555,0.0,0,92.0,entry=rsi2_next_open; setup_rsi2=3.52; raw_entry=open:350.8100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=345.79998779296875; decision_date=2025-11-05 00:00:00; filter_close=350.7000; filter_ma50=322.4122; filter_avg_value_10=250.68; filter_adr20=5.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,REPL,2025-11-06,8.56,8.3,0.26,2025-11-06,8.3,same_day_stop_loss_red_candle,5990,51274.4,-1557.4,-0.030374,-1.0,-1.0769,0.3077,0,90.0,entry=rsi2_next_open; setup_rsi2=3.55; raw_entry=open:8.5600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=8.300000190734863; decision_date=2025-11-05 00:00:00; filter_close=8.5800; filter_ma50=6.0204; filter_avg_value_10=30.21; filter_adr20=8.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,PRAX,2025-11-06,164.01,154.45,9.56,2025-11-07,170.17,hold_1d_open,313,51335.13,1928.08,0.037559,0.6444,-0.4472,1.2918,1,99.0,entry=rsi2_next_open; setup_rsi2=3.70; raw_entry=open:164.0100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=154.4499969482422; decision_date=2025-11-05 00:00:00; filter_close=164.6400; filter_ma50=88.6283; filter_avg_value_10=149.49; filter_adr20=9.39; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,ATRO,2025-11-06,47.58,41.5,6.08,2025-11-07,46.62,hold_1d_open,1079,51338.82,-1035.84,-0.020177,-0.1579,-0.4391,0.0905,1,92.0,entry=rsi2_next_open; setup_rsi2=1.82; raw_entry=open:47.5800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=41.5; decision_date=2025-11-05 00:00:00; filter_close=47.3500; filter_ma50=44.4858; filter_avg_value_10=31.91; filter_adr20=4.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,TMQ,2025-11-07,3.9,3.88,0.02,2025-11-07,3.88,same_day_stop_loss_red_candle,13114,51144.6,-262.28,-0.005128,-1.0,-7.5,10.5,0,97.0,entry=rsi2_next_open; setup_rsi2=2.21; raw_entry=open:3.9000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=3.880000114440918; decision_date=2025-11-06 00:00:00; filter_close=3.9700; filter_ma50=3.7322; filter_avg_value_10=39.77; filter_adr20=15.51; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,BETR,2025-11-10,64.62,52.38,12.24,2025-11-11,64.44,hold_1d_open,791,51114.42,-142.38,-0.002786,-0.0147,-0.4101,0.321,1,99.0,entry=rsi2_next_open; setup_rsi2=0.99; raw_entry=open:64.6200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=52.380001068115234; decision_date=2025-11-07 00:00:00; filter_close=57.3400; filter_ma50=52.5337; filter_avg_value_10=40.14; filter_adr20=15.50; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,SEI,2025-11-10,51.2637,46.1473,5.1164,2025-11-11,46.1473,stop_loss,998,51161.14,-5106.18,-0.099806,-1.0,-1.0447,0.0778,1,96.0,entry=rsi2_next_open; setup_rsi2=3.55; raw_entry=open:51.2637; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=46.14725127070314; decision_date=2025-11-07 00:00:00; filter_close=50.4773; filter_ma50=42.2973; filter_avg_value_10=214.97; filter_adr20=8.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,ATRO,2025-11-10,47.71,44.91,2.8,2025-11-11,47.8,hold_1d_open,1071,51097.41,96.39,0.001886,0.0321,-0.3857,0.3679,1,91.0,entry=rsi2_next_open; setup_rsi2=1.10; raw_entry=open:47.7100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=44.90999984741211; decision_date=2025-11-07 00:00:00; filter_close=46.9800; filter_ma50=44.8784; filter_avg_value_10=30.66; filter_adr20=4.44; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,SEI,2025-11-11,49.1633,48.2774,0.8859,2025-11-11,48.2774,same_day_stop_loss_red_candle,1034,50834.9,-916.04,-0.01802,-1.0,-3.6629,0.8876,0,95.0,entry=rsi2_next_open; setup_rsi2=2.87; raw_entry=open:49.1633; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=48.27742987729037; decision_date=2025-11-10 00:00:00; filter_close=50.1289; filter_ma50=42.6733; filter_avg_value_10=234.82; filter_adr20=8.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,INBX,2025-11-12,77.54,76.815,0.725,2025-11-12,76.815,same_day_stop_loss_red_candle,655,50788.7,-474.87,-0.00935,-1.0,-5.9311,1.3793,0,99.0,entry=rsi2_next_open; setup_rsi2=4.22; raw_entry=open:77.5400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=76.81500244140625; decision_date=2025-11-11 00:00:00; filter_close=77.8400; filter_ma50=43.0335; filter_avg_value_10=35.12; filter_adr20=12.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,DGXX,2025-11-12,4.24,4.1,0.14,2025-11-12,4.1,same_day_stop_loss_red_candle,11982,50803.68,-1677.48,-0.033019,-1.0,-2.3571,0.8714,0,97.0,entry=rsi2_next_open; setup_rsi2=1.28; raw_entry=open:4.2400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=4.099999904632568; decision_date=2025-11-11 00:00:00; filter_close=4.2200; filter_ma50=3.5108; filter_avg_value_10=40.18; filter_adr20=19.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,LUMN,2025-11-12,9.37,9.22,0.15,2025-11-12,9.22,same_day_stop_loss_red_candle,5413,50719.81,-811.95,-0.016008,-1.0,-5.6667,1.7333,0,96.0,entry=rsi2_next_open; setup_rsi2=3.94; raw_entry=open:9.3700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=9.220000267028809; decision_date=2025-11-11 00:00:00; filter_close=9.2500; filter_ma50=7.2908; filter_avg_value_10=355.00; filter_adr20=10.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,BMA,2025-11-12,82.2776,82.1413,0.1363,2025-11-12,82.1413,same_day_stop_loss_red_candle,614,50518.44,-83.69,-0.001657,-1.0,-2.5713,34.1408,0,91.0,entry=rsi2_next_open; setup_rsi2=3.72; raw_entry=open:82.2776; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=82.14128112792969; decision_date=2025-11-11 00:00:00; filter_close=82.1413; filter_ma50=55.8206; filter_avg_value_10=56.01; filter_adr20=7.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,SEI,2025-11-12,50.2185,45.9183,4.3002,2025-11-13,45.9183,stop_loss,1009,50670.45,-4338.87,-0.085629,-1.0,-1.8426,0.1597,1,95.0,entry=rsi2_next_open; setup_rsi2=2.34; raw_entry=open:50.2185; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=45.91830835087494; decision_date=2025-11-11 00:00:00; filter_close=49.9199; filter_ma50=43.0793; filter_avg_value_10=245.64; filter_adr20=8.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,SEI,2025-11-13,47.1327,46.6649,0.4678,2025-11-13,46.6649,same_day_stop_loss_red_candle,1070,50432.0,-500.59,-0.009926,-1.0,-10.3404,0.1277,0,92.0,entry=rsi2_next_open; setup_rsi2=0.39; raw_entry=open:47.1327; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=46.664864467368986; decision_date=2025-11-12 00:00:00; filter_close=47.0730; filter_ma50=43.4856; filter_avg_value_10=241.11; filter_adr20=8.51; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,DGXX,2025-11-14,3.59,3.51,0.08,2025-11-14,3.51,same_day_stop_loss_red_candle,14048,50432.32,-1123.84,-0.022284,-1.0,-5.0,2.0,0,94.0,entry=rsi2_next_open; setup_rsi2=0.41; raw_entry=open:3.5900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=3.509999990463257; decision_date=2025-11-13 00:00:00; filter_close=3.6700; filter_ma50=3.5768; filter_avg_value_10=34.95; filter_adr20=18.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,SEI,2025-11-14,42.7728,42.295,0.4778,2025-11-14,42.295,same_day_stop_loss_red_candle,1177,50343.59,-562.36,-0.01117,-1.0,-3.8125,8.1355,0,92.0,entry=rsi2_next_open; setup_rsi2=0.16; raw_entry=open:42.7728; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=42.29501457868502; decision_date=2025-11-13 00:00:00; filter_close=44.7338; filter_ma50=43.8549; filter_avg_value_10=253.54; filter_adr20=8.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,GTX,2025-11-17,16.6728,16.4944,0.1784,2025-11-17,16.4944,same_day_stop_loss_red_candle,3021,50368.61,-539.02,-0.010702,-1.0,-2.2222,0.8333,0,94.0,entry=rsi2_next_open; setup_rsi2=3.30; raw_entry=open:16.6728; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=16.49440097342187; decision_date=2025-11-14 00:00:00; filter_close=16.6927; filter_ma50=14.3809; filter_avg_value_10=59.04; filter_adr20=3.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,INTC,2025-11-17,35.45,34.62,0.83,2025-11-17,34.62,same_day_stop_loss_red_candle,1420,50339.0,-1178.6,-0.023413,-1.0,-1.4699,0.3373,0,91.0,entry=rsi2_next_open; setup_rsi2=3.97; raw_entry=open:35.4500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=34.619998931884766; decision_date=2025-11-14 00:00:00; filter_close=35.5200; filter_ma50=34.6332; filter_avg_value_10=2865.33; filter_adr20=4.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,GGAL,2025-11-17,50.5471,49.7256,0.8215,2025-11-17,49.7256,same_day_stop_loss_red_candle,994,50243.78,-816.58,-0.016252,-1.0,-1.4235,0.7059,0,91.0,entry=rsi2_next_open; setup_rsi2=4.41; raw_entry=open:50.5471; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=49.72555288065214; decision_date=2025-11-14 00:00:00; filter_close=51.0400; filter_ma50=36.8909; filter_avg_value_10=107.85; filter_adr20=6.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,LUMN,2025-11-17,7.99,7.6,0.39,2025-11-18,7.6,stop_loss,6301,50344.99,-2457.39,-0.048811,-1.0,-1.3077,1.0256,1,94.0,entry=rsi2_next_open; setup_rsi2=1.02; raw_entry=open:7.9900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=7.599999904632568; decision_date=2025-11-14 00:00:00; filter_close=7.9900; filter_ma50=7.4952; filter_avg_value_10=243.93; filter_adr20=10.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,NEGG,2025-11-18,64.86,64.51,0.35,2025-11-18,64.51,same_day_stop_loss_red_candle,772,50071.92,-270.2,-0.005396,-1.0,-10.3429,5.4286,0,99.0,entry=rsi2_next_open; setup_rsi2=1.67; raw_entry=open:64.8600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=64.51000213623047; decision_date=2025-11-17 00:00:00; filter_close=67.1200; filter_ma50=57.1662; filter_avg_value_10=36.76; filter_adr20=15.48; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,FORM,2025-11-18,50.76,48.6,2.16,2025-11-18,48.6,same_day_stop_loss_red_candle,986,50049.36,-2129.76,-0.042553,-1.0,-1.3565,0.2315,0,92.0,entry=rsi2_next_open; setup_rsi2=3.21; raw_entry=open:50.7600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=48.59999847412109; decision_date=2025-11-17 00:00:00; filter_close=49.0500; filter_ma50=42.0210; filter_avg_value_10=52.58; filter_adr20=5.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,NEGG,2025-11-19,61.87,61.24,0.63,2025-11-19,61.24,same_day_stop_loss_red_candle,807,49929.09,-508.41,-0.010183,-1.0,-10.0318,2.746,0,99.0,entry=rsi2_next_open; setup_rsi2=0.85; raw_entry=open:61.8700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=61.2400016784668; decision_date=2025-11-18 00:00:00; filter_close=61.4700; filter_ma50=57.6896; filter_avg_value_10=32.02; filter_adr20=15.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,W,2025-11-19,96.12,94.19,1.93,2025-11-19,94.19,same_day_stop_loss_red_candle,519,49886.28,-1001.67,-0.020079,-1.0,-1.0161,2.4948,0,95.0,entry=rsi2_next_open; setup_rsi2=3.27; raw_entry=open:96.1200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=94.19000244140624; decision_date=2025-11-18 00:00:00; filter_close=95.8100; filter_ma50=90.6824; filter_avg_value_10=395.01; filter_adr20=5.39; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,VIAV,2025-11-19,16.62,16.33,0.29,2025-11-19,16.33,same_day_stop_loss_red_candle,3003,49909.86,-870.87,-0.017449,-1.0,-1.7586,0.7586,0,94.0,entry=rsi2_next_open; setup_rsi2=2.73; raw_entry=open:16.6200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=16.329999923706055; decision_date=2025-11-18 00:00:00; filter_close=16.5800; filter_ma50=14.0398; filter_avg_value_10=63.35; filter_adr20=4.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,TER,2025-11-19,164.387,162.8088,1.5782,2025-11-19,162.8088,same_day_stop_loss_red_candle,303,49809.26,-478.18,-0.0096,-1.0,-1.1519,3.6835,0,94.0,entry=rsi2_next_open; setup_rsi2=4.13; raw_entry=open:164.3870; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=162.80884303299095; decision_date=2025-11-18 00:00:00; filter_close=163.5280; filter_ma50=147.1400; filter_avg_value_10=610.21; filter_adr20=4.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,ORGO,2025-11-19,5.52,5.4,0.12,2025-11-19,5.4,same_day_stop_loss_red_candle,9030,49845.6,-1083.6,-0.021739,-1.0,-3.5833,0.3333,0,92.0,entry=rsi2_next_open; setup_rsi2=4.54; raw_entry=open:5.5200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=5.400000095367432; decision_date=2025-11-18 00:00:00; filter_close=5.5200; filter_ma50=4.6004; filter_avg_value_10=28.11; filter_adr20=7.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,GGAL,2025-11-19,49.3293,47.8409,1.4884,2025-11-19,47.8409,same_day_stop_loss_red_candle,1011,49871.92,-1504.76,-0.030172,-1.0,-1.1818,0.6623,0,91.0,entry=rsi2_next_open; setup_rsi2=1.24; raw_entry=open:49.3293; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=47.84091520352898; decision_date=2025-11-18 00:00:00; filter_close=49.1843; filter_ma50=37.7028; filter_avg_value_10=88.44; filter_adr20=6.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,DDOG,2025-11-19,177.27,175.0,2.27,2025-11-19,175.0,same_day_stop_loss_red_candle,280,49635.6,-635.6,-0.012805,-1.0,-1.0793,0.9824,0,90.0,entry=rsi2_next_open; setup_rsi2=3.55; raw_entry=open:177.2700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=175.0; decision_date=2025-11-18 00:00:00; filter_close=176.4600; filter_ma50=157.2209; filter_avg_value_10=1280.74; filter_adr20=3.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,CIEN,2025-11-19,187.93,182.89,5.04,2025-11-20,182.89,stop_loss,265,49801.45,-1335.6,-0.026818,-1.0,-2.4802,2.9107,1,97.0,entry=rsi2_next_open; setup_rsi2=4.67; raw_entry=open:187.9300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=182.88999938964844; decision_date=2025-11-18 00:00:00; filter_close=187.0000; filter_ma50=165.9548; filter_avg_value_10=662.99; filter_adr20=5.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,FORM,2025-11-19,49.3,47.83,1.47,2025-11-20,50.9,hold_1d_open,1010,49793.0,1616.0,0.032454,1.0884,-0.5442,2.5578,1,91.0,entry=rsi2_next_open; setup_rsi2=2.30; raw_entry=open:49.3000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=47.83000183105469; decision_date=2025-11-18 00:00:00; filter_close=48.6800; filter_ma50=42.4060; filter_avg_value_10=46.78; filter_adr20=5.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,LRCX,2025-11-19,146.3534,142.0955,4.2579,2025-11-20,142.0955,stop_loss,340,49760.16,-1447.68,-0.029093,-1.0,-1.9836,1.7799,1,91.0,entry=rsi2_next_open; setup_rsi2=3.63; raw_entry=open:146.3534; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=142.0955451666637; decision_date=2025-11-18 00:00:00; filter_close=142.8335; filter_ma50=141.8977; filter_avg_value_10=1747.13; filter_adr20=4.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,BMA,2025-11-19,77.1468,73.8853,3.2615,2025-11-20,78.6948,hold_1d_open,646,49836.83,1000.01,0.020066,0.4746,-0.7851,0.806,1,91.0,entry=rsi2_next_open; setup_rsi2=3.60; raw_entry=open:77.1468; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=73.88529265553348; decision_date=2025-11-18 00:00:00; filter_close=76.5237; filter_ma50=58.6982; filter_avg_value_10=36.77; filter_adr20=6.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,VIAV,2025-11-20,16.71,16.11,0.6,2025-11-20,16.11,same_day_stop_loss_red_candle,2967,49578.57,-1780.2,-0.035907,-1.0,-1.4167,0.2667,0,93.0,entry=rsi2_next_open; setup_rsi2=0.79; raw_entry=open:16.7100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=16.110000610351562; decision_date=2025-11-19 00:00:00; filter_close=16.1400; filter_ma50=14.1246; filter_avg_value_10=62.58; filter_adr20=4.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,AMD,2025-11-20,232.7,219.71,12.99,2025-11-20,219.71,same_day_stop_loss_red_candle,212,49332.4,-2753.88,-0.055823,-1.0,-2.1686,0.1193,0,92.0,entry=rsi2_next_open; setup_rsi2=4.99; raw_entry=open:232.7000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=219.7100067138672; decision_date=2025-11-19 00:00:00; filter_close=223.5500; filter_ma50=212.6000; filter_avg_value_10=13993.89; filter_adr20=4.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,LVS,2025-11-20,63.9424,63.1907,0.7517,2025-11-20,63.1907,same_day_stop_loss_red_candle,772,49363.53,-580.3,-0.011756,-1.0,-1.6184,1.671,0,92.0,entry=rsi2_next_open; setup_rsi2=3.12; raw_entry=open:63.9424; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=63.19071610197427; decision_date=2025-11-19 00:00:00; filter_close=63.3490; filter_ma50=55.3627; filter_avg_value_10=380.45; filter_adr20=3.10; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,HCC,2025-11-20,76.7293,75.3518,1.3775,2025-11-20,75.3518,same_day_stop_loss_red_candle,642,49260.2,-884.34,-0.017952,-1.0,-2.8116,0.3116,0,90.0,entry=rsi2_next_open; setup_rsi2=3.69; raw_entry=open:76.7293; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=75.35180956535979; decision_date=2025-11-19 00:00:00; filter_close=75.6113; filter_ma50=67.2286; filter_avg_value_10=88.51; filter_adr20=4.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,MIAX,2025-11-20,45.08,44.055,1.025,2025-11-20,44.055,same_day_stop_loss_red_candle,1093,49272.44,-1120.33,-0.022737,-1.0,-2.7024,0.5766,0,90.0,entry=rsi2_next_open; setup_rsi2=2.21; raw_entry=open:45.0800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=44.05500030517578; decision_date=2025-11-19 00:00:00; filter_close=44.3600; filter_ma50=43.0308; filter_avg_value_10=27.24; filter_adr20=4.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,NEGG,2025-11-20,60.77,55.55,5.22,2025-11-21,58.85,hold_1d_open,817,49649.09,-1568.64,-0.031595,-0.3678,-0.6513,2.3065,1,99.0,entry=rsi2_next_open; setup_rsi2=0.60; raw_entry=open:60.7700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=55.54999923706055; decision_date=2025-11-19 00:00:00; filter_close=59.0000; filter_ma50=58.1514; filter_avg_value_10=27.88; filter_adr20=15.88; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,INCY,2025-11-20,102.5,100.3,2.2,2025-11-21,102.0,hold_1d_open,480,49200.0,-240.0,-0.004878,-0.2273,-0.6455,0.3318,1,90.0,entry=rsi2_next_open; setup_rsi2=1.64; raw_entry=open:102.5000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=100.3000030517578; decision_date=2025-11-19 00:00:00; filter_close=101.3200; filter_ma50=91.3564; filter_avg_value_10=230.98; filter_adr20=4.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,MU,2025-11-21,204.3616,199.4356,4.9259,2025-11-21,199.4356,same_day_stop_loss_red_candle,243,49659.86,-1197.0,-0.024104,-1.0,-2.4219,1.5152,0,95.0,entry=rsi2_next_open; setup_rsi2=2.42; raw_entry=open:204.3616; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=199.435631207984; decision_date=2025-11-20 00:00:00; filter_close=201.2042; filter_ma50=200.1643; filter_avg_value_10=7313.24; filter_adr20=5.93; rs_bucket=rs90_100
