strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_2_day_low_no_stop,SIMO,2022-05-24,81.6648,,,2022-06-01,82.2553,2_day_low,1224,99957.73,722.7,0.00723,,,,6,95.0,entry=rsi2_next_open; setup_rsi2=3.96; raw_entry=open:81.5832; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-05-23 00:00:00; filter_close=81.9512; filter_ma50=71.7197; filter_avg_value_10=74.11; filter_adr20=4.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,VIRT,2024-08-01,26.2838,,,2024-08-02,25.4005,2_day_low,2181,57325.02,-1926.44,-0.033606,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=4.18; raw_entry=open:26.2576; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-31 00:00:00; filter_close=26.1142; filter_ma50=22.8433; filter_avg_value_10=53.17; filter_adr20=3.44; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,LNTH,2024-07-31,91.8618,,,2024-08-05,91.9879,2_day_low,619,56862.43,78.09,0.001373,,,,3,97.0,entry=rsi2_next_open; setup_rsi2=1.63; raw_entry=open:91.7700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-30 00:00:00; filter_close=109.7700; filter_ma50=91.0135; filter_avg_value_10=119.44; filter_adr20=4.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,JMIA,2024-08-02,10.5105,,,2024-08-05,8.991,2_day_low,5357,56304.75,-8139.96,-0.14457,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=4.95; raw_entry=open:10.5000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-01 00:00:00; filter_close=11.1100; filter_ma50=9.3430; filter_avg_value_10=81.50; filter_adr20=11.37; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,TWST,2024-08-02,48.048,,,2024-08-05,38.951,2_day_low,1174,56408.35,-10679.86,-0.189331,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=3.30; raw_entry=open:48.0000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-01 00:00:00; filter_close=53.0500; filter_ma50=50.3168; filter_avg_value_10=53.94; filter_adr20=5.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,JMIA,2024-08-05,9.009,,,2024-08-06,6.8931,2_day_low,6032,54342.29,-12763.11,-0.234865,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=2.94; raw_entry=open:9.0000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-02 00:00:00; filter_close=10.6900; filter_ma50=9.4362; filter_avg_value_10=80.09; filter_adr20=11.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,CVSA,2024-08-05,72.072,,,2024-08-07,71.4285,2_day_low,797,57441.38,-512.87,-0.008929,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=4.75; raw_entry=open:72.0000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-02 00:00:00; filter_close=75.6700; filter_ma50=69.4624; filter_avg_value_10=35.14; filter_adr20=2.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,JMIA,2024-08-06,6.9069,,,2024-08-07,4.8152,2_day_low,8480,58570.51,-17737.78,-0.302845,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=2.46; raw_entry=open:6.9000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=10.5900; filter_ma50=9.5340; filter_avg_value_10=71.04; filter_adr20=12.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,DYN,2024-08-05,36.3263,,,2024-08-08,41.0339,2_day_low,1522,55288.61,7165.02,0.129593,,,,3,98.0,entry=rsi2_next_open; setup_rsi2=4.30; raw_entry=open:36.2900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-02 00:00:00; filter_close=40.8300; filter_ma50=36.4024; filter_avg_value_10=36.99; filter_adr20=5.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,LNTH,2024-08-05,92.1721,,,2024-08-08,95.3685,2_day_low,612,56409.31,1956.23,0.034679,,,,3,95.0,entry=rsi2_next_open; setup_rsi2=0.10; raw_entry=open:92.0800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-02 00:00:00; filter_close=97.5900; filter_ma50=92.1695; filter_avg_value_10=140.30; filter_adr20=6.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,CRNX,2024-08-05,46.1261,,,2024-08-08,48.0919,2_day_low,1280,59041.38,2516.2,0.042617,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=4.99; raw_entry=open:46.0800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-02 00:00:00; filter_close=49.7900; filter_ma50=48.4008; filter_avg_value_10=32.91; filter_adr20=4.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,RVMD,2024-08-06,43.043,,,2024-08-08,40.0599,2_day_low,1325,57031.97,-3952.61,-0.069305,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=3.21; raw_entry=open:43.0000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=42.4800; filter_ma50=41.3666; filter_avg_value_10=59.71; filter_adr20=4.90; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,COLB,2024-08-06,21.1255,,,2024-08-09,20.956,2_day_low,2736,57799.24,-463.71,-0.008023,,,,3,91.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:21.1043; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=21.1135; filter_ma50=18.9375; filter_avg_value_10=63.97; filter_adr20=4.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,PRG,2024-08-07,39.2752,,,2024-08-09,38.3937,2_day_low,1398,54906.75,-1232.43,-0.022446,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=3.49; raw_entry=open:39.2360; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-06 00:00:00; filter_close=38.8389; filter_ma50=35.3841; filter_avg_value_10=36.26; filter_adr20=3.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,MHO,2024-08-05,141.6715,,,2024-08-12,141.5583,2_day_low,401,56810.28,-45.41,-0.000799,,,,5,94.0,entry=rsi2_next_open; setup_rsi2=4.88; raw_entry=open:141.5300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-02 00:00:00; filter_close=153.9100; filter_ma50=132.6808; filter_avg_value_10=51.72; filter_adr20=4.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,AX,2024-08-05,63.4834,,,2024-08-12,63.5764,2_day_low,908,57642.94,84.39,0.001464,,,,5,94.0,entry=rsi2_next_open; setup_rsi2=3.85; raw_entry=open:63.4200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-02 00:00:00; filter_close=67.2200; filter_ma50=60.3162; filter_avg_value_10=67.76; filter_adr20=4.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,SLG,2024-08-06,54.81,,,2024-08-12,56.2332,2_day_low,1047,57386.02,1490.09,0.025966,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=2.78; raw_entry=open:54.7552; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=54.5806; filter_ma50=52.6037; filter_avg_value_10=63.94; filter_adr20=4.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,FFIN,2024-08-06,33.1488,,,2024-08-12,33.1403,2_day_low,1752,58076.65,-14.9,-0.000257,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=2.49; raw_entry=open:33.1157; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=33.2216; filter_ma50=30.1774; filter_avg_value_10=28.31; filter_adr20=3.72; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,TBBK,2024-08-07,47.6977,,,2024-08-12,46.2737,2_day_low,1164,55520.07,-1657.5,-0.029854,,,,3,95.0,entry=rsi2_next_open; setup_rsi2=4.62; raw_entry=open:47.6500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-06 00:00:00; filter_close=46.9100; filter_ma50=40.0494; filter_avg_value_10=43.18; filter_adr20=5.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,MHK,2024-08-08,144.8447,,,2024-08-12,143.5763,2_day_low,405,58662.1,-513.71,-0.008757,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=2.33; raw_entry=open:144.7000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-07 00:00:00; filter_close=143.4400; filter_ma50=124.1520; filter_avg_value_10=198.07; filter_adr20=3.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,MMYT,2024-08-05,77.4073,,,2024-08-13,92.0279,2_day_low,747,57823.28,10921.55,0.188878,,,,6,92.0,entry=rsi2_next_open; setup_rsi2=4.50; raw_entry=open:77.3300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-02 00:00:00; filter_close=84.8900; filter_ma50=84.0520; filter_avg_value_10=77.60; filter_adr20=5.97; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,WAL,2024-08-05,66.4613,,,2024-08-13,70.3484,2_day_low,880,58485.94,3420.67,0.058487,,,,6,91.0,entry=rsi2_next_open; setup_rsi2=2.73; raw_entry=open:66.3949; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-02 00:00:00; filter_close=70.2552; filter_ma50=63.5337; filter_avg_value_10=102.41; filter_adr20=4.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,LPX,2024-08-06,89.6208,,,2024-08-13,91.5458,2_day_low,643,57626.19,1237.77,0.021479,,,,5,92.0,entry=rsi2_next_open; setup_rsi2=3.92; raw_entry=open:89.5313; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=89.5215; filter_ma50=86.8381; filter_avg_value_10=67.95; filter_adr20=3.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,KBH,2024-08-06,75.4889,,,2024-08-14,76.4946,2_day_low,758,57220.55,762.32,0.013323,,,,6,93.0,entry=rsi2_next_open; setup_rsi2=3.64; raw_entry=open:75.4134; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=75.6167; filter_ma50=70.8276; filter_avg_value_10=109.50; filter_adr20=3.99; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,AUR,2024-08-07,3.6036,,,2024-08-14,3.4565,2_day_low,15371,55390.93,-2260.46,-0.040809,,,,5,94.0,entry=rsi2_next_open; setup_rsi2=3.10; raw_entry=open:3.6000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-06 00:00:00; filter_close=3.5200; filter_ma50=3.1291; filter_avg_value_10=52.76; filter_adr20=11.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,GLNG,2024-08-05,29.1393,,,2024-08-15,31.5331,2_day_low,2001,58307.72,4790.05,0.082151,,,,8,91.0,entry=rsi2_next_open; setup_rsi2=2.93; raw_entry=open:29.1102; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-02 00:00:00; filter_close=30.8388; filter_ma50=29.3905; filter_avg_value_10=46.04; filter_adr20=2.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,DHI,2024-08-06,170.2601,,,2024-08-15,169.6654,2_day_low,335,57037.15,-199.23,-0.003493,,,,7,94.0,entry=rsi2_next_open; setup_rsi2=4.92; raw_entry=open:170.0900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=170.2763; filter_ma50=148.6067; filter_avg_value_10=485.58; filter_adr20=3.50; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,PHM,2024-08-06,120.605,,,2024-08-15,119.5853,2_day_low,480,57890.39,-489.44,-0.008455,,,,7,90.0,entry=rsi2_next_open; setup_rsi2=3.37; raw_entry=open:120.4845; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=121.7178; filter_ma50=114.6255; filter_avg_value_10=315.06; filter_adr20=3.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,PIPR,2024-08-05,55.0817,,,2024-08-19,63.2779,2_day_low,1068,58827.27,8753.56,0.148801,,,,10,90.0,entry=rsi2_next_open; setup_rsi2=3.36; raw_entry=open:55.0267; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-02 00:00:00; filter_close=58.5613; filter_ma50=55.3136; filter_avg_value_10=49.50; filter_adr20=3.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,EVR,2024-08-06,218.6646,,,2024-08-19,234.9813,2_day_low,265,57946.11,4323.93,0.07462,,,,9,90.0,entry=rsi2_next_open; setup_rsi2=4.46; raw_entry=open:218.4461; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=217.5547; filter_ma50=210.8311; filter_avg_value_10=125.98; filter_adr20=3.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,BKU,2024-08-05,32.0131,,,2024-08-20,34.1974,2_day_low,1799,57591.5,3929.7,0.068234,,,,11,94.0,entry=rsi2_next_open; setup_rsi2=4.97; raw_entry=open:31.9811; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-02 00:00:00; filter_close=33.7021; filter_ma50=29.1864; filter_avg_value_10=33.56; filter_adr20=4.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,JLL,2024-08-06,228.3081,,,2024-08-20,242.3774,2_day_low,250,57077.02,3517.32,0.061624,,,,10,93.0,entry=rsi2_next_open; setup_rsi2=4.60; raw_entry=open:228.0800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=231.9900; filter_ma50=214.8764; filter_avg_value_10=102.33; filter_adr20=3.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,MYGN,2024-08-06,25.8258,,,2024-08-20,27.6823,2_day_low,2241,57875.62,4160.39,0.071885,,,,10,91.0,entry=rsi2_next_open; setup_rsi2=3.62; raw_entry=open:25.8000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=25.8400; filter_ma50=24.9098; filter_avg_value_10=26.06; filter_adr20=3.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,VIRT,2024-08-02,25.4514,,,2024-08-21,28.1936,2_day_low,2193,55814.9,6013.76,0.107745,,,,13,93.0,entry=rsi2_next_open; setup_rsi2=2.37; raw_entry=open:25.4260; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-01 00:00:00; filter_close=25.8848; filter_ma50=22.9228; filter_avg_value_10=41.76; filter_adr20=3.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,ADMA,2024-08-05,10.4705,,,2024-08-22,17.6224,2_day_low,5352,56037.9,38276.97,0.683055,,,,13,98.0,entry=rsi2_next_open; setup_rsi2=4.17; raw_entry=open:10.4600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-02 00:00:00; filter_close=11.6900; filter_ma50=11.4039; filter_avg_value_10=42.87; filter_adr20=4.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,GWRE,2024-08-06,141.5814,,,2024-08-22,146.6932,2_day_low,408,57765.23,2085.58,0.036104,,,,12,91.0,entry=rsi2_next_open; setup_rsi2=2.85; raw_entry=open:141.4400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=140.0100; filter_ma50=135.4818; filter_avg_value_10=120.43; filter_adr20=2.55; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,TOL,2024-08-06,125.7178,,,2024-08-27,140.5427,2_day_low,459,57704.46,6804.63,0.117922,,,,15,91.0,entry=rsi2_next_open; setup_rsi2=2.74; raw_entry=open:125.5922; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=126.3615; filter_ma50=120.8935; filter_avg_value_10=196.75; filter_adr20=3.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,THC,2024-08-05,136.0659,,,2024-08-28,162.0578,2_day_low,419,57011.62,10890.59,0.191024,,,,17,94.0,entry=rsi2_next_open; setup_rsi2=3.55; raw_entry=open:135.9300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-02 00:00:00; filter_close=141.7500; filter_ma50=136.5014; filter_avg_value_10=274.25; filter_adr20=3.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,FTAI,2024-08-06,97.6328,,,2024-08-28,118.4028,2_day_low,582,56822.28,12088.13,0.212736,,,,16,97.0,entry=rsi2_next_open; setup_rsi2=3.42; raw_entry=open:97.5352; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=95.4529; filter_ma50=94.6642; filter_avg_value_10=176.79; filter_adr20=5.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,GRBK,2024-08-06,68.9589,,,2024-08-28,77.2527,2_day_low,826,56960.04,6850.66,0.120271,,,,16,96.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:68.8900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-05 00:00:00; filter_close=69.1900; filter_ma50=61.0296; filter_avg_value_10=42.02; filter_adr20=4.45; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,PLTR,2024-08-27,30.5805,,,2024-08-28,30.3496,2_day_low,2147,65656.44,-495.81,-0.007552,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=5.00; raw_entry=open:30.5500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-26 00:00:00; filter_close=30.8500; filter_ma50=27.7016; filter_avg_value_10=1454.69; filter_adr20=5.21; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,AXON,2024-08-27,360.8505,,,2024-08-30,361.2284,2_day_low,182,65674.79,68.78,0.001047,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=2.50; raw_entry=open:360.4900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-26 00:00:00; filter_close=360.4900; filter_ma50=319.4792; filter_avg_value_10=169.74; filter_adr20=3.38; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,SERV,2024-08-29,9.0991,,,2024-08-30,8.7912,2_day_low,7200,65513.45,-2216.81,-0.033837,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=4.08; raw_entry=open:9.0900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-28 00:00:00; filter_close=9.3500; filter_ma50=7.9471; filter_avg_value_10=70.79; filter_adr20=18.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,HALO,2024-08-05,51.8418,,,2024-09-03,63.1668,2_day_low,1146,59410.69,12978.43,0.218453,,,,21,90.0,entry=rsi2_next_open; setup_rsi2=4.19; raw_entry=open:51.7900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-02 00:00:00; filter_close=54.0900; filter_ma50=51.0262; filter_avg_value_10=61.21; filter_adr20=2.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,PLTR,2024-08-28,30.6506,,,2024-09-03,30.4535,2_day_low,2137,65500.38,-421.21,-0.006431,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=4.92; raw_entry=open:30.6200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-27 00:00:00; filter_close=30.8400; filter_ma50=27.8470; filter_avg_value_10=1353.17; filter_adr20=5.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,SERV,2024-08-30,8.989,,,2024-09-03,8.1119,2_day_low,7275,65394.83,-6380.9,-0.097575,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=1.45; raw_entry=open:8.9800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-29 00:00:00; filter_close=8.9800; filter_ma50=8.0857; filter_avg_value_10=58.43; filter_adr20=17.51; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,CLOV,2024-08-30,2.8128,,,2024-09-03,2.5375,2_day_low,23121,65034.98,-6366.37,-0.097891,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=2.22; raw_entry=open:2.8100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-29 00:00:00; filter_close=2.8200; filter_ma50=1.9237; filter_avg_value_10=45.68; filter_adr20=13.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,SE,2024-08-30,79.099,,,2024-09-04,76.5534,2_day_low,816,64544.8,-2077.25,-0.032183,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=1.85; raw_entry=open:79.0200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-29 00:00:00; filter_close=77.5200; filter_ma50=71.9026; filter_avg_value_10=420.31; filter_adr20=3.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,SERV,2024-09-03,8.2182,,,2024-09-04,7.023,2_day_low,7749,63682.91,-9261.91,-0.145438,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=0.54; raw_entry=open:8.2100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-30 00:00:00; filter_close=8.4950; filter_ma50=8.2184; filter_avg_value_10=52.95; filter_adr20=16.83; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,ASPN,2024-09-04,26.1361,,,2024-09-05,25.5244,2_day_low,2423,63327.8,-1482.06,-0.023403,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=2.83; raw_entry=open:26.1100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-03 00:00:00; filter_close=26.3100; filter_ma50=24.6804; filter_avg_value_10=51.22; filter_adr20=8.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,SG,2024-09-04,30.2202,,,2024-09-05,29.0709,2_day_low,2101,63492.62,-2414.66,-0.038031,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=1.74; raw_entry=open:30.1900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-03 00:00:00; filter_close=29.2700; filter_ma50=29.0802; filter_avg_value_10=110.61; filter_adr20=6.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,TPL,2024-09-04,269.7113,,,2024-09-05,263.9576,2_day_low,235,63382.15,-1352.11,-0.021333,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=4.34; raw_entry=open:269.4418; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-03 00:00:00; filter_close=269.4418; filter_ma50=264.7342; filter_avg_value_10=67.16; filter_adr20=2.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,CLOV,2024-09-03,2.5926,,,2024-09-06,2.6474,2_day_low,24256,62885.86,1328.26,0.021122,,,,3,99.0,entry=rsi2_next_open; setup_rsi2=1.11; raw_entry=open:2.5900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-30 00:00:00; filter_close=2.6300; filter_ma50=1.9557; filter_avg_value_10=46.85; filter_adr20=13.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,UPST,2024-09-05,36.4764,,,2024-09-06,35.4465,2_day_low,1708,62301.76,-1759.11,-0.028235,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=3.67; raw_entry=open:36.4400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-04 00:00:00; filter_close=36.3300; filter_ma50=30.8989; filter_avg_value_10=266.71; filter_adr20=9.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,TGTX,2024-09-05,21.992,,,2024-09-06,21.2387,2_day_low,2828,62193.29,-2130.13,-0.03425,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=3.62; raw_entry=open:21.9700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-04 00:00:00; filter_close=22.0800; filter_ma50=20.8811; filter_avg_value_10=61.53; filter_adr20=6.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,CVNA,2024-09-06,28.3283,,,2024-09-10,26.3976,2_day_low,2185,61897.33,-4218.63,-0.068155,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=3.80; raw_entry=open:28.3000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-05 00:00:00; filter_close=28.2280; filter_ma50=27.6572; filter_avg_value_10=345.82; filter_adr20=4.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,UPST,2024-09-06,36.3263,,,2024-09-10,33.7362,2_day_low,1694,61536.74,-4387.56,-0.0713,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=2.88; raw_entry=open:36.2900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-05 00:00:00; filter_close=35.7200; filter_ma50=31.1621; filter_avg_value_10=256.43; filter_adr20=8.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,BFH,2024-09-09,54.711,,,2024-09-10,51.296,2_day_low,1123,61440.45,-3834.99,-0.062418,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=3.13; raw_entry=open:54.6563; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-06 00:00:00; filter_close=54.3529; filter_ma50=49.9424; filter_avg_value_10=42.93; filter_adr20=2.94; rs_bucket=rs90_100
