strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,DJT,2024-05-21,48.18,47.84,0.34,2024-05-21,47.84,same_day_stop_loss_red_candle,1037,49962.66,-352.58,-0.007057,-1.0,-17.5588,0.6176,0,97.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:48.1800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=47.84000015258789; decision_date=2024-05-20 00:00:00; filter_close=48.3800; filter_ma50=43.3610; filter_avg_value_10=218.38; filter_adr20=10.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,WLDN,2025-09-10,96.43,93.8,2.63,2025-09-15,100.84,1_day_low,487,46961.41,2147.67,0.045733,1.6768,-0.3308,3.7224,3,92.0,entry=rsi2_next_open; setup_rsi2=0.18; raw_entry=open:96.4300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=93.8000030517578; decision_date=2025-09-09 00:00:00; filter_close=94.8100; filter_ma50=92.2992; filter_avg_value_10=45.54; filter_adr20=5.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,INDV,2025-09-15,23.63,23.06,0.57,2025-09-15,23.06,same_day_stop_loss_red_candle,1988,46976.44,-1133.16,-0.024122,-1.0,-2.0439,0.0,0,93.0,entry=rsi2_next_open; setup_rsi2=1.11; raw_entry=open:23.6300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=23.059999465942383; decision_date=2025-09-12 00:00:00; filter_close=23.2100; filter_ma50=20.6130; filter_avg_value_10=52.31; filter_adr20=2.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,LQDA,2025-09-15,25.95,25.64,0.31,2025-09-15,25.64,same_day_stop_loss_red_candle,1808,46917.6,-560.48,-0.011946,-1.0,-1.9677,3.129,0,93.0,entry=rsi2_next_open; setup_rsi2=0.71; raw_entry=open:25.9500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=25.63999938964844; decision_date=2025-09-12 00:00:00; filter_close=25.9900; filter_ma50=21.6178; filter_avg_value_10=62.73; filter_adr20=4.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,INDV,2025-09-16,23.2,22.465,0.735,2025-09-16,22.465,same_day_stop_loss_red_candle,2028,47049.6,-1490.58,-0.031681,-1.0,-1.2653,0.0,0,93.0,entry=rsi2_next_open; setup_rsi2=1.08; raw_entry=open:23.2000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=22.46500015258789; decision_date=2025-09-15 00:00:00; filter_close=23.1950; filter_ma50=20.7687; filter_avg_value_10=51.41; filter_adr20=2.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,WWW,2025-09-16,29.7113,29.7014,0.0098,2025-09-16,29.7014,same_day_stop_loss_red_candle,1581,46973.49,-15.57,-0.000332,-1.0,-79.9853,33.9938,0,91.0,entry=rsi2_next_open; setup_rsi2=1.92; raw_entry=open:29.7113; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=29.70140541777456; decision_date=2025-09-15 00:00:00; filter_close=29.7211; filter_ma50=25.7429; filter_avg_value_10=50.77; filter_adr20=3.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,PGEN,2025-09-16,3.63,3.47,0.16,2025-09-18,3.79,1_day_low,12920,46899.6,2067.2,0.044077,1.0,-0.1875,3.1875,2,98.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:3.6300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=3.470000028610229; decision_date=2025-09-15 00:00:00; filter_close=3.5900; filter_ma50=2.7084; filter_avg_value_10=28.11; filter_adr20=10.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,INDV,2025-09-17,22.89,22.27,0.62,2025-09-18,22.27,stop_loss,2051,46947.39,-1271.62,-0.027086,-1.0,-1.0806,0.7177,1,92.0,entry=rsi2_next_open; setup_rsi2=0.42; raw_entry=open:22.8900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=22.270000457763672; decision_date=2025-09-16 00:00:00; filter_close=22.7700; filter_ma50=20.9131; filter_avg_value_10=51.09; filter_adr20=3.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,AEO,2025-09-23,17.8082,17.6022,0.2059,2025-09-23,17.6022,same_day_stop_loss_red_candle,2631,46853.26,-541.8,-0.011564,-1.0,-1.6191,1.7619,0,90.0,entry=rsi2_next_open; setup_rsi2=4.46; raw_entry=open:17.8082; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=17.60222625732422; decision_date=2025-09-22 00:00:00; filter_close=17.6022; filter_ma50=13.5105; filter_avg_value_10=225.04; filter_adr20=5.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,LDI,2025-09-24,3.26,3.25,0.01,2025-09-24,3.25,same_day_stop_loss_red_candle,14427,47032.02,-144.27,-0.003067,-1.0,-8.0,13.0,0,97.0,entry=rsi2_next_open; setup_rsi2=3.19; raw_entry=open:3.2600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=3.25; decision_date=2025-09-23 00:00:00; filter_close=3.2900; filter_ma50=2.3886; filter_avg_value_10=97.66; filter_adr20=13.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,RDDT,2025-09-24,241.51,235.85,5.66,2025-09-24,235.85,same_day_stop_loss_red_candle,194,46852.94,-1098.04,-0.023436,-1.0,-1.1696,0.4399,0,92.0,entry=rsi2_next_open; setup_rsi2=3.18; raw_entry=open:241.5100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=235.8500061035156; decision_date=2025-09-23 00:00:00; filter_close=237.4500; filter_ma50=210.6552; filter_avg_value_10=1688.32; filter_adr20=5.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,LASR,2025-09-26,28.22,27.925,0.295,2025-09-26,27.925,same_day_stop_loss_red_candle,1663,46929.86,-490.59,-0.010454,-1.0,-1.4576,3.8814,0,94.0,entry=rsi2_next_open; setup_rsi2=4.78; raw_entry=open:28.2200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=27.924999237060547; decision_date=2025-09-25 00:00:00; filter_close=28.0400; filter_ma50=25.8056; filter_avg_value_10=28.68; filter_adr20=4.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,OPEN,2025-09-24,7.6,6.91,0.69,2025-09-29,8.37,1_day_low,6162,46831.2,4744.74,0.101316,1.1159,-0.4203,2.3333,3,99.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:7.6000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=6.909999847412109; decision_date=2025-09-23 00:00:00; filter_close=7.0900; filter_ma50=4.3901; filter_avg_value_10=3942.23; filter_adr20=17.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,LDI,2025-09-26,3.25,3.081,0.169,2025-09-29,3.081,stop_loss,14520,47190.0,-2453.88,-0.052,-1.0,-1.5385,0.6509,1,97.0,entry=rsi2_next_open; setup_rsi2=1.98; raw_entry=open:3.2500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=3.0810000896453857; decision_date=2025-09-25 00:00:00; filter_close=3.2000; filter_ma50=2.4550; filter_avg_value_10=82.61; filter_adr20=13.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,PRCH,2025-09-26,17.45,16.86,0.59,2025-09-29,16.86,stop_loss,2699,47097.55,-1592.41,-0.033811,-1.0,-1.1356,0.1695,1,96.0,entry=rsi2_next_open; setup_rsi2=3.91; raw_entry=open:17.4500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=16.860000610351562; decision_date=2025-09-25 00:00:00; filter_close=17.3900; filter_ma50=15.8671; filter_avg_value_10=45.78; filter_adr20=4.80; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,PGY,2025-09-26,35.0,33.13,1.87,2025-09-29,33.13,stop_loss,1342,46970.0,-2509.54,-0.053429,-1.0,-1.7914,0.2781,1,95.0,entry=rsi2_next_open; setup_rsi2=2.73; raw_entry=open:35.0000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=33.130001068115234; decision_date=2025-09-25 00:00:00; filter_close=34.7800; filter_ma50=34.3826; filter_avg_value_10=166.43; filter_adr20=7.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,AEO,2025-09-26,17.4649,17.0629,0.4021,2025-09-29,17.0629,stop_loss,2690,46980.68,-1081.53,-0.023021,-1.0,-1.6341,1.2927,1,91.0,entry=rsi2_next_open; setup_rsi2=4.07; raw_entry=open:17.4649; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=17.0628817412694; decision_date=2025-09-25 00:00:00; filter_close=17.4551; filter_ma50=13.9741; filter_avg_value_10=188.86; filter_adr20=5.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,PRCH,2025-09-29,17.1,17.0,0.1,2025-09-29,17.0,same_day_stop_loss_red_candle,2738,46819.8,-273.8,-0.005848,-1.0,-3.2,2.33,0,95.0,entry=rsi2_next_open; setup_rsi2=2.30; raw_entry=open:17.1000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=17.0; decision_date=2025-09-26 00:00:00; filter_close=17.0900; filter_ma50=15.9489; filter_avg_value_10=43.69; filter_adr20=4.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,PGY,2025-09-29,35.06,33.96,1.1,2025-09-29,33.96,same_day_stop_loss_red_candle,1335,46805.1,-1468.5,-0.031375,-1.0,-3.1,0.4182,0,94.0,entry=rsi2_next_open; setup_rsi2=2.49; raw_entry=open:35.0600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=33.959999084472656; decision_date=2025-09-26 00:00:00; filter_close=34.6400; filter_ma50=34.4854; filter_avg_value_10=162.48; filter_adr20=6.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,BMNR,2025-09-26,49.5654,47.1961,2.3693,2025-09-30,51.6848,1_day_low,951,47136.74,2015.53,0.042759,0.8945,-0.9578,2.1181,2,99.0,entry=rsi2_next_open; setup_rsi2=4.80; raw_entry=open:49.5654; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=47.19613887812137; decision_date=2025-09-25 00:00:00; filter_close=49.5554; filter_ma50=46.9770; filter_avg_value_10=3185.05; filter_adr20=8.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,CRDO,2025-09-26,146.305,138.0,8.305,2025-09-30,145.73,1_day_low,321,46963.9,-184.57,-0.00393,-0.0692,-0.8495,0.776,2,95.0,entry=rsi2_next_open; setup_rsi2=2.18; raw_entry=open:146.3050; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=138.0; decision_date=2025-09-25 00:00:00; filter_close=144.9400; filter_ma50=126.9127; filter_avg_value_10=951.48; filter_adr20=6.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,ALAB,2025-09-26,200.535,191.66,8.875,2025-09-30,191.66,stop_loss,234,46925.19,-2076.75,-0.044257,-1.0,-1.2682,1.0146,2,95.0,entry=rsi2_next_open; setup_rsi2=1.57; raw_entry=open:200.5350; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=191.66000366210935; decision_date=2025-09-25 00:00:00; filter_close=200.6400; filter_ma50=178.2822; filter_avg_value_10=1809.44; filter_adr20=6.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,RDDT,2025-09-26,234.08,223.5,10.58,2025-09-30,239.3,1_day_low,200,46816.0,1044.0,0.0223,0.4934,-0.8497,1.1673,2,91.0,entry=rsi2_next_open; setup_rsi2=2.00; raw_entry=open:234.0800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=223.5; decision_date=2025-09-25 00:00:00; filter_close=232.7500; filter_ma50=214.2418; filter_avg_value_10=1620.13; filter_adr20=5.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,P,2025-09-29,83.73,80.68,3.05,2025-09-30,82.78,1_day_low,558,46721.34,-530.1,-0.011346,-0.3115,-0.5607,0.36,1,90.0,entry=rsi2_next_open; setup_rsi2=4.06; raw_entry=open:83.7300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=80.68000030517578; decision_date=2025-09-26 00:00:00; filter_close=82.4000; filter_ma50=68.2984; filter_avg_value_10=283.79; filter_adr20=3.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,RZLV,2025-09-30,5.42,5.01,0.41,2025-09-30,5.01,same_day_stop_loss_red_candle,8585,46530.7,-3519.85,-0.075646,-1.0,-1.7561,0.0854,0,95.0,entry=rsi2_next_open; setup_rsi2=4.20; raw_entry=open:5.4200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=5.010000228881836; decision_date=2025-09-29 00:00:00; filter_close=5.2400; filter_ma50=4.2486; filter_avg_value_10=158.25; filter_adr20=13.18; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,PRCH,2025-09-30,17.03,16.78,0.25,2025-09-30,16.78,same_day_stop_loss_red_candle,2722,46355.66,-680.5,-0.01468,-1.0,-2.24,0.6,0,95.0,entry=rsi2_next_open; setup_rsi2=2.02; raw_entry=open:17.0300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=16.780000686645508; decision_date=2025-09-29 00:00:00; filter_close=17.0400; filter_ma50=16.0201; filter_avg_value_10=41.66; filter_adr20=4.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,FGI,2025-09-30,5.64,5.61,0.03,2025-10-01,5.61,stop_loss,8213,46321.32,-246.39,-0.005319,-1.0,-5.3334,13.8668,1,92.0,entry=rsi2_next_open; setup_rsi2=3.31; raw_entry=open:5.6400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=5.610000133514404; decision_date=2025-09-29 00:00:00; filter_close=5.8000; filter_ma50=4.6385; filter_avg_value_10=40.37; filter_adr20=12.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,PSIX,2025-10-01,97.97,96.17,1.8,2025-10-01,96.17,same_day_stop_loss_red_candle,476,46633.72,-856.8,-0.018373,-1.0,-4.1167,1.1278,0,95.0,entry=rsi2_next_open; setup_rsi2=2.21; raw_entry=open:97.9700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=96.16999816894533; decision_date=2025-09-30 00:00:00; filter_close=98.2200; filter_ma50=92.3634; filter_avg_value_10=74.69; filter_adr20=7.39; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,IONQ,2025-10-01,61.385,60.59,0.795,2025-10-01,60.59,same_day_stop_loss_red_candle,759,46591.21,-603.4,-0.012951,-1.0,-1.566,4.3585,0,95.0,entry=rsi2_next_open; setup_rsi2=3.05; raw_entry=open:61.3850; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=60.59000015258789; decision_date=2025-09-30 00:00:00; filter_close=61.5000; filter_ma50=47.8678; filter_avg_value_10=2635.51; filter_adr20=8.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,PRCH,2025-10-01,16.76,16.47,0.29,2025-10-02,16.61,1_day_low,2779,46576.04,-416.85,-0.00895,-0.5172,-0.5862,1.4483,1,95.0,entry=rsi2_next_open; setup_rsi2=0.89; raw_entry=open:16.7600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=16.469999313354492; decision_date=2025-09-30 00:00:00; filter_close=16.7800; filter_ma50=16.0865; filter_avg_value_10=43.47; filter_adr20=4.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,HSAI,2025-10-02,27.89,26.85,1.04,2025-10-03,27.34,1_day_low,1676,46743.64,-921.8,-0.01972,-0.5288,-0.9615,0.1923,1,91.0,entry=rsi2_next_open; setup_rsi2=2.19; raw_entry=open:27.8900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=26.850000381469727; decision_date=2025-10-01 00:00:00; filter_close=27.5900; filter_ma50=25.2750; filter_avg_value_10=90.94; filter_adr20=5.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,RZLV,2025-10-01,6.05,4.7,1.35,2025-10-06,6.73,1_day_low,7703,46603.15,5238.04,0.112397,0.5037,-0.8222,1.1333,3,94.0,entry=rsi2_next_open; setup_rsi2=2.94; raw_entry=open:6.0500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=4.699999809265137; decision_date=2025-09-30 00:00:00; filter_close=4.9800; filter_ma50=4.2942; filter_avg_value_10=149.34; filter_adr20=13.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,AMPX,2025-10-01,10.48,10.05,0.43,2025-10-07,12.815,1_day_low,4419,46311.12,10318.37,0.222805,5.4302,-0.2791,8.3489,4,98.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:10.4800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=10.050000190734863; decision_date=2025-09-30 00:00:00; filter_close=10.5200; filter_ma50=8.2866; filter_avg_value_10=116.52; filter_adr20=9.30; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,APP,2025-10-07,595.215,545.0,50.215,2025-10-09,615.94,1_day_low,78,46426.77,1616.55,0.034819,0.4127,-0.074,1.1902,2,91.0,entry=rsi2_next_open; setup_rsi2=2.10; raw_entry=open:595.2150; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=545.0; decision_date=2025-10-06 00:00:00; filter_close=587.0000; filter_ma50=516.7450; filter_avg_value_10=5036.27; filter_adr20=5.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,WBD,2025-10-09,17.84,17.68,0.16,2025-10-09,17.68,same_day_stop_loss_red_candle,2637,47044.08,-421.92,-0.008969,-1.0,-3.6875,2.5625,0,93.0,entry=rsi2_next_open; setup_rsi2=3.24; raw_entry=open:17.8400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=17.68000030517578; decision_date=2025-10-08 00:00:00; filter_close=17.8900; filter_ma50=14.7894; filter_avg_value_10=636.38; filter_adr20=6.72; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,DNTH,2025-10-07,34.47,33.89,0.58,2025-10-10,33.89,stop_loss,1366,47086.02,-792.28,-0.016826,-1.0,-1.7586,3.8103,3,90.0,entry=rsi2_next_open; setup_rsi2=4.81; raw_entry=open:34.4700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=33.88999938964844; decision_date=2025-10-06 00:00:00; filter_close=34.4600; filter_ma50=28.4178; filter_avg_value_10=25.35; filter_adr20=7.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,NKTR,2025-10-10,55.7,53.75,1.95,2025-10-10,53.75,same_day_stop_loss_red_candle,843,46955.1,-1643.85,-0.035009,-1.0,-1.4308,0.4051,0,98.0,entry=rsi2_next_open; setup_rsi2=4.05; raw_entry=open:55.7000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=53.75; decision_date=2025-10-09 00:00:00; filter_close=55.6400; filter_ma50=40.3484; filter_avg_value_10=49.74; filter_adr20=6.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,WBD,2025-10-10,17.72,17.25,0.47,2025-10-10,17.25,same_day_stop_loss_red_candle,2645,46869.4,-1243.15,-0.026524,-1.0,-1.3617,1.6809,0,92.0,entry=rsi2_next_open; setup_rsi2=2.27; raw_entry=open:17.7200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=17.25; decision_date=2025-10-09 00:00:00; filter_close=17.6700; filter_ma50=14.8776; filter_avg_value_10=616.99; filter_adr20=5.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,STX,2025-10-10,219.4405,217.6782,1.7623,2025-10-10,217.6782,same_day_stop_loss_red_candle,213,46740.82,-375.37,-0.008031,-1.0,-4.3898,2.1808,0,92.0,entry=rsi2_next_open; setup_rsi2=4.63; raw_entry=open:219.4405; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=217.6781907677058; decision_date=2025-10-09 00:00:00; filter_close=220.7348; filter_ma50=188.3953; filter_avg_value_10=1305.46; filter_adr20=4.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,UMAC,2025-10-13,13.78,13.26,0.52,2025-10-14,13.26,stop_loss,3403,46893.34,-1769.56,-0.037736,-1.0,-1.2115,3.4039,1,92.0,entry=rsi2_next_open; setup_rsi2=2.34; raw_entry=open:13.7800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=13.260000228881836; decision_date=2025-10-10 00:00:00; filter_close=13.3700; filter_ma50=11.5594; filter_avg_value_10=68.51; filter_adr20=11.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,STX,2025-10-13,224.578,211.7043,12.8737,2025-10-14,211.7043,stop_loss,209,46936.81,-2690.6,-0.057324,-1.0,-1.1593,0.007,1,92.0,entry=rsi2_next_open; setup_rsi2=1.80; raw_entry=open:224.5780; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=211.70431967873725; decision_date=2025-10-10 00:00:00; filter_close=213.4467; filter_ma50=189.5475; filter_avg_value_10=1362.78; filter_adr20=4.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,TTMI,2025-10-13,55.81,53.5,2.31,2025-10-14,53.5,stop_loss,841,46936.21,-1942.71,-0.04139,-1.0,-1.0606,0.29,1,90.0,entry=rsi2_next_open; setup_rsi2=4.74; raw_entry=open:55.8100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=53.5; decision_date=2025-10-10 00:00:00; filter_close=53.5800; filter_ma50=49.0074; filter_avg_value_10=167.85; filter_adr20=5.44; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,WBD,2025-10-13,18.0,17.08,0.92,2025-10-14,17.33,1_day_low,2608,46944.0,-1747.36,-0.037222,-0.7283,-0.7283,0.1848,1,90.0,entry=rsi2_next_open; setup_rsi2=0.89; raw_entry=open:18.0000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=17.079999923706055; decision_date=2025-10-10 00:00:00; filter_close=17.1000; filter_ma50=14.9562; filter_avg_value_10=610.37; filter_adr20=4.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,NKTR,2025-10-13,55.3,52.91,2.39,2025-10-15,55.5,1_day_low,846,46783.8,169.2,0.003617,0.0837,-0.4937,1.3975,2,98.0,entry=rsi2_next_open; setup_rsi2=1.91; raw_entry=open:55.3000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=52.90999984741211; decision_date=2025-10-10 00:00:00; filter_close=54.3400; filter_ma50=41.0016; filter_avg_value_10=46.42; filter_adr20=6.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,RZLV,2025-10-13,5.38,5.07,0.31,2025-10-16,5.07,stop_loss,8721,46918.98,-2703.51,-0.057621,-1.0,-1.3548,1.1935,3,92.0,entry=rsi2_next_open; setup_rsi2=3.67; raw_entry=open:5.3800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=5.070000171661377; decision_date=2025-10-10 00:00:00; filter_close=5.1300; filter_ma50=4.7804; filter_avg_value_10=222.07; filter_adr20=13.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,BETR,2025-10-15,52.5,47.275,5.225,2025-10-17,56.94,1_day_low,884,46410.0,3924.96,0.084571,0.8498,-0.3349,2.3923,2,98.0,entry=rsi2_next_open; setup_rsi2=4.32; raw_entry=open:52.5000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=47.275001525878906; decision_date=2025-10-14 00:00:00; filter_close=49.9200; filter_ma50=33.3661; filter_avg_value_10=59.07; filter_adr20=23.38; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,INOD,2025-10-15,80.76,73.28,7.48,2025-10-17,77.5,1_day_low,579,46760.04,-1887.54,-0.040367,-0.4358,-0.6096,1.2032,2,93.0,entry=rsi2_next_open; setup_rsi2=4.75; raw_entry=open:80.7600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=73.27999877929688; decision_date=2025-10-14 00:00:00; filter_close=75.8300; filter_ma50=58.1868; filter_avg_value_10=162.80; filter_adr20=7.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,DGNX,2025-10-17,126.4,125.28,1.12,2025-10-17,125.28,same_day_stop_loss_red_candle,366,46262.4,-409.92,-0.008861,-1.0,-13.8571,3.5,0,98.0,entry=rsi2_next_open; setup_rsi2=4.10; raw_entry=open:126.4000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=125.27999877929688; decision_date=2025-10-16 00:00:00; filter_close=133.3600; filter_ma50=98.9266; filter_avg_value_10=36.26; filter_adr20=20.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,NBIS,2025-10-20,116.79,110.88,5.91,2025-10-20,110.88,same_day_stop_loss_red_candle,396,46248.84,-2340.36,-0.050604,-1.0,-1.5702,0.1151,0,97.0,entry=rsi2_next_open; setup_rsi2=4.36; raw_entry=open:116.7900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=110.87999725341795; decision_date=2025-10-17 00:00:00; filter_close=113.4400; filter_ma50=93.3760; filter_avg_value_10=2166.31; filter_adr20=7.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,DGNX,2025-10-20,141.36,110.88,30.48,2025-10-20,110.88,same_day_stop_loss_red_candle,327,46224.72,-9966.96,-0.21562,-1.0,-1.0157,0.0079,0,96.0,entry=rsi2_next_open; setup_rsi2=2.60; raw_entry=open:141.3600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=110.87999725341795; decision_date=2025-10-17 00:00:00; filter_close=118.4000; filter_ma50=100.3646; filter_avg_value_10=36.63; filter_adr20=20.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_1_day_low_setup_low_stop,JMIA,2025-10-20,10.89,10.615,0.275,2025-10-21,10.615,stop_loss,4199,45727.11,-1154.73,-0.025253,-1.0,-1.7455,0.9454,1,96.0,entry=rsi2_next_open; setup_rsi2=4.89; raw_entry=open:10.8900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=10.614999771118164; decision_date=2025-10-17 00:00:00; filter_close=10.7500; filter_ma50=9.9766; filter_avg_value_10=42.81; filter_adr20=6.51; rs_bucket=rs90_100
